%time,field.left,field.right
1418801871734275261,267.700256348,46.6086006165
1418801871833791681,267.816619873,46.7166481018
1418801871933629731,267.94128418,46.8246917725
1418801872034239287,268.065948486,46.9327354431
1418801872134217131,268.190612793,47.0407791138
1418801872234197415,268.323608398,47.1488227844
1418801872333912983,268.448272705,47.2485580444
1418801872433930492,268.572937012,47.3649101257
1418801872534308149,268.7059021,47.4895782471
1418801872634021097,268.838897705,47.6059341431
1418801872733620372,268.988494873,47.738910675
1418801872833955701,269.129760742,47.8635787964
1418801872934220314,269.262756348,47.9799308777
1418801873034289234,269.395721436,48.104598999
1418801873134044117,269.528717041,48.237575531
1418801873239762684,269.66998291,48.370552063
1418801873333662975,269.811279297,48.5118408203
1418801873434311632,269.935943604,48.619884491
1418801873534263726,270.052307129,48.736240387
1418801873634506939,270.176971436,48.8442840576
1418801873734459273,270.301635742,48.952331543
1418801873834196797,270.43460083,49.0769958496
1418801873934145428,270.584197998,49.2016639709
1418801874034268493,270.708892822,49.3346405029
1418801874133888513,270.833557129,49.4426841736
1418801874234019627,270.958221436,49.5507278442
1418801874334040969,271.091186523,49.6670837402
1418801874434087596,271.23248291,49.7917518616
1418801874534310503,271.390380859,49.9330406189
1418801874636181702,271.531677246,50.0577049255
1418801874734410192,271.648040771,50.1657485962
1418801874834283713,271.781005859,50.2654838562
1418801874933996643,271.905670166,50.3818359375
1418801875034064739,272.046966553,50.5065040588
1418801875134019128,272.163330078,50.5979270935
1418801875235175651,272.171630859,50.6145477295
1418801875334198990,272.171630859,50.6145477295
1418801875434399446,272.171630859,50.6145477295
1418801875533942732,272.171630859,50.6145477295
1418801875635587562,272.204864502,50.6561050415
1418801875734240505,0.0,50.7724609375
1418801875834167374,0.0664887353778,50.8306350708
1418801875933972187,0.0747998282313,50.8306350708
1418801876034309410,0.0747998282313,50.8306350708
1418801876134381569,0.149599656463,50.8888130188
1418801876234223527,0.265954941511,50.9968566895
1418801876334285834,0.415554583073,51.1132125854
1418801876434991339,0.556843161583,51.2295684814
1418801876534289377,0.698131680489,51.3459243774
1418801876634253559,0.839420258999,51.4622802734
1418801876734258751,0.955775558949,51.5453910828
1418801876834231027,1.06381976604,51.5952568054
1418801876934144631,1.17186391354,51.6118774414
1418801877034275800,1.30484139919,51.6783676147
1418801877134008966,1.45444107056,51.7947235107
1418801877234445265,1.59572958946,51.9027671814
1418801877334250571,1.72039592266,51.9941902161
1418801877434414794,1.85337340832,52.1105461121
1418801877534414140,1.98635089397,52.2268981934
1418801877634127034,2.13595056534,52.3432540894
1418801877733997200,2.27723908424,52.4596099854
1418801877834371564,2.4102165699,52.5593452454
1418801877934279992,2.53488302231,52.6590766907
1418801878034467358,2.66786050797,52.7671203613
1418801878134446291,2.81746006012,52.8834762573
1418801878234432636,2.96705961227,53.0081443787
1418801878334378733,3.1083483696,53.1328086853
1418801878434398602,3.23301458359,53.2325439453
1418801878534226009,3.36599206924,53.340587616
1418801878634248525,3.49065852165,53.4486312866
1418801878734361742,3.63194704056,53.5566749573
1418801878834906572,3.76492452621,53.6730308533
1418801878934239055,3.88959097862,53.7810745239
1418801879034049415,4.01425743103,53.8974304199
1418801879134266558,4.13892364502,54.0054740906
1418801879234077856,4.27190113068,54.1135177612
1418801879334004538,4.413189888,54.2298736572
1418801879434138940,4.54616737366,54.3462295532
1418801879534293991,4.67083358765,54.4625854492
1418801879634354809,4.79549980164,54.5872497559
1418801879734233230,4.93678855896,54.7119178772
1418801879834011565,5.06976604462,54.8282699585
1418801879934173986,5.2110543251,54.9446258545
1418801880034573606,5.35234308243,55.0609817505
1418801880134590223,5.48532056808,55.1690254211
1418801880234351244,5.60167598724,55.2770690918
1418801880334277285,5.7346534729,55.3934249878
1418801880434172511,5.86763095856,55.5180931091
1418801880534625276,6.00891923904,55.6344490051
1418801880634090110,6.13358545303,55.7341804504
1418801880735629720,6.2166967392,55.8172912598
1418801880834439062,6.28318548203,55.8754692078
1418801880934289521,6.40785169601,55.9835128784
1418801881036270935,6.54914045334,56.1081809998
1418801881134460408,6.69042873383,56.2494697571
1418801881234401954,6.83171749115,56.3658256531
1418801881334041946,6.97300577164,56.4821777344
1418801881434150141,7.09767246246,56.5985336304
1418801881534354880,7.23064994812,56.7148895264
1418801881634132730,7.37193822861,56.8478660583
1418801881734196142,7.51322698593,56.9725341797
1418801881834291806,7.65451526642,57.0888900757
1418801881934233955,7.78749275208,57.205242157
1418801882034404425,7.90384817123,57.304977417
1418801882134019244,8.02020359039,57.4130210876
1418801882234404879,8.14486980438,57.5210647583
1418801882334305785,8.27784729004,57.6457328796
1418801882434373901,8.41913604736,57.7620887756
1418801882534272430,8.55211353302,57.8950653076
1418801882634366213,8.67677974701,57.9947967529
1418801882734370183,8.801445961,58.1028404236
1418801882834293661,8.92611217499,58.2191963196
1418801882934403520,9.06740093231,58.3355522156
1418801883034452169,9.22531223297,58.4685287476
1418801883135849928,9.35828876495,58.6015090942
1418801883234385704,9.48295593262,58.7178611755
1418801883334312607,9.60762214661,58.8175964355
1418801883434050182,9.74059963226,58.9422607422
1418801883534070650,9.87357711792,59.0586166382
1418801883634315902,9.99824333191,59.1749725342
1418801883734291199,10.1229095459,59.2913284302
1418801883834894199,10.2475757599,59.4076843262
1418801883934363062,10.3639316559,59.5074157715
1418801884034525309,10.4802865982,59.5988388062
1418801884134175038,10.6215753555,59.7068824768
1418801884234133404,10.7628641129,59.8315505981
1418801884334490672,10.8875303268,59.9479026794
1418801884434394327,11.0121965408,60.0559501648
1418801884534534573,11.1451740265,60.1806144714
1418801884634633254,11.2864627838,60.2969703674
1418801884734486297,11.4277505875,60.4216346741
1418801884834594123,11.5773506165,60.5463027954
1418801884934498655,11.6937055588,60.6377258301
1418801885034155915,11.7103281021,60.6543464661
1418801885134709466,11.7103281021,60.6543464661
1418801885234326764,11.7103281021,60.6543464661
1418801885334358357,11.7103281021,60.6543464661
1418801885433927380,11.7103281021,60.6543464661
1418801885534152714,11.7103281021,60.6543464661
1418801885634084982,11.7103281021,60.6543464661
1418801885734565438,11.7103281021,60.6543464661
1418801885834100309,11.7103281021,60.6543464661
1418801885934048954,11.7103281021,60.6543464661
1418801886034283633,11.7103281021,60.6543464661
1418801886134192608,11.7103281021,60.6543464661
1418801886234029046,11.7103281021,60.6543464661
1418801886334139506,11.7103281021,60.6543464661
1418801886434098257,11.7103281021,60.6543464661
1418801886534113414,11.7103281021,60.6543464661
1418801886634058474,11.7103281021,60.6543464661
1418801886734596535,11.7103281021,60.6543464661
1418801886834347608,11.7103281021,60.6543464661
1418801886934481150,11.7103281021,60.6543464661
1418801887034290229,11.7103281021,60.6543464661
1418801887134680669,11.7435722351,60.8039474487
1418801887234352327,11.7768173218,61.0034141541
1418801887334145182,11.8100614548,61.2028808594
1418801887436367986,11.8433055878,61.427280426
1418801887533875913,11.8765497208,61.6433677673
1418801887634529048,11.7768173218,61.9758110046
1418801887734279095,11.6687726974,62.349811554
1418801887834079499,11.5274839401,62.7404327393
1418801887934471570,11.3695735931,63.1642951965
1418801888034242024,11.2199735641,63.5964736938
1418801888134685273,11.0537519455,64.0286483765
1418801888233921561,10.8459749222,64.4857635498
1418801888335129431,10.6049528122,64.9761123657
1418801888434342435,10.3722419739,65.466468811
1418801888534055377,10.1312208176,65.923576355
1418801888634864016,9.89850997925,66.3723754883
1418801888734306383,9.6990442276,66.779624939
1418801888834386904,9.54944419861,67.0871353149
1418801888934452062,9.39984512329,67.3780212402
1418801889034032735,9.26686763763,67.6356658936
1418801889134505397,9.12557888031,67.8933105469
1418801889234178590,8.99260139465,68.1426391602
1418801889334082999,8.86793518066,68.3836593628
1418801889434364416,8.743268013,68.6246871948
1418801889534494463,8.61029052734,68.8823242188
1418801889634643226,8.48562431335,69.1233520508
1418801889734084102,8.36095809937,69.3726806641
1418801889833958549,8.23629188538,69.6220169067
1418801889934085986,8.11162567139,69.8464126587
1418801890034169782,7.98695898056,70.0791244507
1418801890134606036,7.8539814949,70.3201446533
1418801890234453151,7.72100400925,70.561164856
1418801890334703307,7.59633779526,70.802192688
1418801890434091149,7.49660491943,71.0764541626
1418801890534784509,7.39687156677,71.3507232666
1418801890637283837,7.29713869095,71.6083679199
1418801890733887618,7.19740533829,71.8743209839
1418801890834148536,7.08104991913,72.1236572266
1418801890934203121,6.93145036697,72.3563613892
1418801891034151665,6.79016208649,72.5724487305
1418801891133933988,6.6405620575,72.7968521118
1418801891233946799,6.53251791,72.9880065918
1418801891334148345,6.48265171051,73.1126708984
1418801891434969224,6.48265171051,73.1209869385
1418801891534044069,6.48265171051,73.1209869385
1418801891634719208,6.48265171051,73.1209869385
1418801891734338119,6.48265171051,73.1209869385
1418801891834192004,6.48265171051,73.1209869385
1418801891933902266,6.48265171051,73.1209869385
1418801892034127618,6.48265171051,73.1209869385
1418801892134633576,6.48265171051,73.1209869385
1418801892234010009,6.48265171051,73.1209869385
1418801892334359064,6.48265171051,73.1209869385
1418801892433952837,6.48265171051,73.1209869385
